1001020100,9817812,32.4819591,-86.4913377
1001020200,3325679,32.475758,-86.4724678
1001020300,5349273,32.4740243,-86.4597033
1001020400,6384276,32.4710304,-86.4448353
1001020500,11408873,32.4589224,-86.4218265
1001020600,8041603,32.4473511,-86.4768097
1001020700,22410603,32.4304049,-86.4370495
1001020801,124272666,32.4180817,-86.5271377
1001020802,190815280,32.5467483,-86.5315257
1001020900,292756921,32.6385222,-86.5148731
1001021000,386871321,32.6061376,-86.7489849
1001021100,478160386,32.4574129,-86.7290029
1003010100,971508054,31.1104762,-87.7868713
1003010200,221951031,30.9478929,-87.6787306
1003010300,343023505,30.8412001,-87.8786378
1003010400,737515790,30.7200267,-87.6245437
1003010500,17224987,30.8969612,-87.7737368
1003010600,18576716,30.8531544,-87.7701913
1003010701,109391911,30.7174494,-87.9529225
1003010703,144017558,30.6478335,-87.8437739
1003010704,8406893,30.6477601,-87.8838007
1003010705,17438843,30.6604947,-87.9557115
1003010800,18088522,30.5939161,-87.9006394
1003010903,55584945,30.6114771,-87.7725676
1003010904,276118423,30.5640707,-87.5731188
1003010905,71113245,30.5345606,-87.7548736
1003010906,39371386,30.5641292,-87.6870074
1003011000,130443838,30.4896994,-87.6767299
1003011101,33692070,30.5190072,-87.8386361
1003011102,44204177,30.4799296,-87.8330813
1003011201,12405970,30.5408065,-87.891618
1003011202,13549601,30.5045598,-87.9113607
1003011300,66667958,30.4293701,-87.8782358
1003011401,164753233,30.3802759,-87.7703177
1003011403,85197894,30.3194974,-87.6627032
1003011405,15493609,30.3005856,-87.5417985
1003011406,34152950,30.2696285,-87.637277
1003011407,33727139,30.2501898,-87.7779445
1003011408,27441423,30.2375544,-87.9238804
1003011501,38605071,30.4324484,-87.6790139
1003011502,51914690,30.3798842,-87.6650569
1003011601,234549642,30.4082096,-87.5555847
1003011602,81474773,30.4111645,-87.4511185
1003990000,0,30.3288041,-87.8829754
1005950100,485234216,32.0353533,-85.2477678
1005950200,517006042,31.9222753,-85.4498309
1005950300,352796709,31.7908933,-85.5670514
1005950400,343319538,31.6794432,-85.5577196
1005950500,333700201,31.7634183,-85.2718649
1005950600,101691408,31.8783526,-85.2729215
1005950700,127211867,31.9440855,-85.2620842
1005950800,14792104,31.9203546,-85.1756308
1005950900,16392571,31.8559766,-85.1513159
1007010001,235687670,33.0791483,-87.1730915
1007010002,180622268,33.1824189,-87.0823493
1007010003,691663000,32.9533249,-87.0043466
1007010004,504192825,32.9480029,-87.2803484
1009050101,215161720,33.8723927,-86.4590322
1009050102,184791768,33.9543002,-86.4647758
1009050200,116476801,33.9974352,-86.544238
1009050300,189897979,34.076531,-86.3904992
1009050400,245105145,34.1660342,-86.4971736
1009050500,249218476,34.0336235,-86.6373178
1009050601,83839415,33.8702666,-86.8934341
1009050602,181871538,33.9036637,-86.7813122
1009050700,203716623,33.8405764,-86.6350183
1011952100,428206376,32.1157274,-85.5267341
1011952200,398517922,32.1567022,-85.7015322
1011952500,786334870,32.0821273,-85.8274935
1013952700,133820617,31.8946556,-86.5914052
1013952800,3450119,31.8377094,-86.6283263
1013952900,57438546,31.848335,-86.6763245
1013953000,441481307,31.8617983,-86.7608112
1013953100,32200061,31.7967889,-86.6542667
1013953200,478685847,31.7820079,-86.5213679
1013953300,352261686,31.7163243,-86.7533225
1013953400,248297926,31.6017378,-86.8165798
1013953500,264349349,31.575083,-86.6086952
1015000200,6797926,33.6737773,-85.816573
1015000300,2620902,33.6759496,-85.8313606
1015000400,10127791,33.6821954,-85.8690969
1015000500,2348362,33.6626416,-85.8451905
1015000600,6843727,33.6420342,-85.8411084
1015000700,45796287,33.7077552,-85.7919275
1015000800,3645871,33.6454711,-85.8270598
1015000900,12115502,33.6448084,-85.796557
1015001000,16676173,33.6345617,-85.7901308
1015001100,48624619,33.5900442,-85.788631
1015001201,7321574,33.6094979,-85.8477704
1015001202,23482259,33.6105379,-85.8767597
1015001300,5826482,33.6445961,-85.8731746
1015001400,21093279,33.6599004,-85.8895413
1015001500,54130451,33.6132515,-85.9253597
1015001600,14103441,33.6982001,-85.8638225
1015001700,18681006,33.7278369,-85.8444202
1015001800,41130545,33.7661796,-85.7864612
1015002000,239320471,33.7382668,-85.6812934
1015002101,13690925,33.8370587,-85.7727796
1015002102,20727865,33.8356199,-85.7382888
1015002103,25195298,33.7968202,-85.7593266
1015002200,87901995,33.8952637,-85.5983598
1015002300,88508268,33.9376551,-85.6715535
1015002400,124530987,33.8750936,-85.7793152
1015002501,97393387,33.7837754,-85.9002899
1015002502,164017466,33.8908485,-85.8860424
1015002600,177662620,33.7687621,-86.0372827
1015981901,63116598,33.6467452,-85.9690161
1015981902,89734615,33.7188196,-85.9523544
1015981903,36077386,33.707242,-85.7503094
1017953800,515710515,33.026017,-85.3896607
1017953900,98363460,32.9119527,-85.2738384
1017954000,676113225,32.8660782,-85.4616055
1017954200,62922273,32.8341425,-85.2678528
1017954300,132648623,32.7766468,-85.2734917
1017954400,4542598,32.8472614,-85.197211
1017954500,6981344,32.8579653,-85.206711
1017954600,9687817,32.8362813,-85.1725763
1017954700,38039267,32.7702191,-85.1744682
1019955701,104422586,34.2288947,-85.5178621
1019955702,352908372,34.3569596,-85.5688477
1019955800,233690571,34.1991534,-85.7578347
1019955900,307969506,34.0328522,-85.6828498
1019956000,62193017,34.1660879,-85.6541706
1019956100,373044701,34.0861716,-85.5068892
1021060101,55899113,32.8154498,-86.6415349
1021060102,64410621,32.8695805,-86.6588881
1021060200,98562629,32.8587949,-86.5491633
1021060300,272143792,32.9709197,-86.6061792
1021060401,91217040,32.9251623,-86.7276967
1021060402,243990814,32.9966529,-86.8091849
1021060500,451111255,32.7689869,-86.8954642
1021060600,260736774,32.7727303,-86.7363808
1021060700,256406867,32.7592425,-86.5260002
1023956700,577250755,32.2741758,-88.2150406
1023956800,752735194,32.0656633,-88.2128479
1023956900,578505467,31.9275928,-88.3326295
1023957000,457378421,31.759107,-88.3016638
1025957500,249009561,31.7929013,-87.6425154
1025957601,489622524,31.8884818,-87.8913637
1025957602,193355459,31.9125392,-87.6953045
1025957700,370157634,31.8391651,-88.0579345
1025957800,832713964,31.6170174,-87.6979772
1025957901,375911468,31.6379289,-87.9598566
1025957902,107835702,31.5011616,-87.8723338
1025958001,141696668,31.5580789,-87.7826847
1025958002,447191123,31.3573817,-87.8407503
1027958900,513046073,33.3872783,-85.7690615
1027959000,179658299,33.3093759,-85.8820883
1027959100,383023987,33.1785156,-85.7815679
1027959200,488525154,33.1775316,-86.0216103
1029959500,491578073,33.8207588,-85.4723231
1029959600,243826725,33.6989979,-85.5727972
1029959700,418895166,33.5592943,-85.6428256
1029959800,296363974,33.5729827,-85.396107
1031010100,242947838,31.5629467,-86.0563149
1031010200,208317549,31.5375844,-85.8984006
1031010300,292443564,31.423448,-85.8694559
1031010400,210300269,31.4002823,-86.0255683
1031010500,200766696,31.4362328,-86.1524046
1031010600,128037014,31.2721909,-86.1506243
1031010700,213566268,31.2554712,-86.0287941
1031010800,137054189,31.2356937,-85.865921
1031010900,20262672,31.2871193,-85.8740034
1031011000,28682249,31.3162265,-85.8919944
1031011100,3324444,31.3269269,-85.85246
1031011201,40741986,31.3627415,-85.8358304
1031011202,12470132,31.3284272,-85.8088979
1031011300,19651057,31.3015906,-85.8230693
1033020100,4436858,34.7708294,-87.6799629
1033020200,2162421,34.7673058,-87.7014485
