USPS,GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                             
WA,53033009400,1723073,0,0.665,0,47.5881924,-122.3098671
WA,53033009500,2596051,2916279,1.002,1.126,47.5783426,-122.2831943
WA,53033009600,1905650,1385222,0.736,0.535,47.5899898,-122.3882351
WA,53033009701,1861357,1607123,0.719,0.621,47.5731929,-122.4101745
WA,53033009702,2219067,0,0.857,0,47.571927,-122.3960103
WA,53033009800,1930637,0,0.745,0,47.5719546,-122.383094
WA,53033009900,6566267,2286605,2.535,0.883,47.5794536,-122.3550326
WA,53033010001,2254022,60359,0.87,0.023,47.5673069,-122.3043618
WA,53033010002,948258,0,0.366,0,47.576579,-122.3095727
WA,53033010100,2509573,2170059,0.969,0.838,47.5673382,-122.2727022
WA,53033010200,2783290,2076608,1.075,0.802,47.5564564,-122.2517138
WA,53033010300,1660254,0,0.641,0,47.5541363,-122.282639
WA,53033010401,1616685,0,0.624,0,47.553203,-122.2956373
WA,53033010402,1798893,0,0.695,0,47.5537876,-122.3102256
WA,53033010500,1717927,0,0.663,0,47.5574406,-122.3855495
WA,53033010600,2594296,817132,1.002,0.315,47.5476485,-122.3918719
WA,53033010701,1453053,3664,0.561,0.001,47.5450794,-122.3675044
WA,53033010702,784451,0,0.303,0,47.5468035,-122.3730315
WA,53033010800,4093698,330620,1.581,0.128,47.5440342,-122.3498743
WA,53033010900,4775571,272911,1.844,0.105,47.5425052,-122.3199752
WA,53033011001,1070775,0,0.413,0,47.5383594,-122.2862045
WA,53033011002,1676109,0,0.647,0,47.540414,-122.2989097
WA,53033011101,1150365,0,0.444,0,47.539484,-122.2773724
WA,53033011102,1303226,1143439,0.503,0.441,47.5379287,-122.2633613
WA,53033011200,2771967,228120,1.07,0.088,47.5296655,-122.3262393
WA,53033011300,3157573,42220,1.219,0.016,47.527369,-122.3448435
WA,53033011401,1233155,0,0.476,0,47.5297061,-122.362028
WA,53033011402,1186185,0,0.458,0,47.5206654,-122.3646254
WA,53033011500,1538373,0,0.594,0,47.5301833,-122.375533
WA,53033011600,3109902,971211,1.201,0.375,47.5282704,-122.3897768
WA,53033011700,3515612,0,1.357,0,47.5201432,-122.2828576
WA,53033011800,2301121,1668242,0.888,0.644,47.5168113,-122.2639039
WA,53033011900,3197091,1217487,1.234,0.47,47.5072824,-122.2517998
WA,53033012000,1447511,0,0.559,0,47.5129291,-122.3806808
WA,53033012100,1721296,1399504,0.665,0.54,47.507595,-122.3873799
WA,53033020100,1766031,691549,0.682,0.267,47.7707111,-122.387361
WA,53033020200,2591503,0,1.001,0,47.7716671,-122.3633577
WA,53033020300,2557040,45454,0.987,0.018,47.7689986,-122.3417532
WA,53033020401,2314353,0,0.894,0,47.7708202,-122.3195385
WA,53033020402,2786018,0,1.076,0,47.7695101,-122.297027
WA,53033020500,2722043,0,1.051,0,47.7562524,-122.3138057
WA,53033020600,1974729,0,0.762,0,47.7560214,-122.3321002
WA,53033020700,1711192,0,0.661,0,47.7561637,-122.3473227
WA,53033020800,3114128,690499,1.202,0.267,47.756977,-122.3716178
WA,53033020900,4725826,644694,1.825,0.249,47.7432786,-122.3639033
WA,53033021000,2635365,5753,1.018,0.002,47.7396007,-122.3357847
WA,53033021100,2619717,0,1.011,0,47.7412054,-122.3128854
WA,53033021300,1785307,1218694,0.689,0.471,47.7402939,-122.286956
WA,53033021400,3132489,265701,1.209,0.103,47.7507662,-122.2924491
WA,53033021500,3473757,439730,1.341,0.17,47.7643848,-122.2737863
WA,53033021600,2871800,143820,1.109,0.056,47.7670311,-122.2582787
WA,53033021700,5652835,0,2.183,0,47.7642478,-122.2352407
WA,53033021802,4918799,0,1.899,0,47.7674351,-122.1727302
WA,53033021803,3280558,0,1.267,0,47.7644711,-122.214431
WA,53033021804,3060844,0,1.182,0,47.7657857,-122.1964052
WA,53033021903,3131309,10680,1.209,0.004,47.7175135,-122.1788294
WA,53033021904,3415042,0,1.319,0,47.7229472,-122.1615802
WA,53033021905,2691309,0,1.039,0,47.7432107,-122.1814284
WA,53033021906,3835112,0,1.481,0,47.7406381,-122.1646905
WA,53033022001,4418475,0,1.706,0,47.7451884,-122.1988998
WA,53033022003,2318479,0,0.895,0,47.7257309,-122.1982414
WA,53033022005,2422668,0,0.935,0,47.7116184,-122.193895
WA,53033022006,1408906,0,0.544,0,47.7043393,-122.1992667
WA,53033022101,3595675,1648673,1.388,0.637,47.7418778,-122.255917
WA,53033022102,4679990,0,1.807,0,47.7424731,-122.2259261
WA,53033022201,2290374,0,0.884,0,47.7263403,-122.2320467
WA,53033022202,2613888,0,1.009,0,47.7206893,-122.2143318
WA,53033022203,3134031,691117,1.21,0.267,47.7067004,-122.2253264
WA,53033022300,5071408,5537717,1.958,2.138,47.7138279,-122.2495245
WA,53033022400,4621985,3891830,1.785,1.503,47.6859329,-122.2113268
WA,53033022500,3737443,230352,1.443,0.089,47.6799379,-122.1930142
WA,53033022603,2889066,19786,1.115,0.008,47.6948197,-122.1716302
WA,53033022604,2955134,0,1.141,0,47.6762277,-122.1740018
WA,53033022605,4726392,0,1.825,0,47.6914611,-122.1557449
WA,53033022606,2758090,27137,1.065,0.01,47.6689188,-122.1547915
WA,53033022701,1503319,596224,0.58,0.23,47.6548842,-122.2056738
WA,53033022702,2450342,0,0.946,0,47.6568197,-122.1942746
WA,53033022703,4207620,0,1.625,0,47.6572914,-122.1758429
WA,53033022801,4864655,0,1.878,0,47.6464292,-122.1532195
WA,53033022802,2655983,0,1.025,0,47.6633889,-122.1350051
WA,53033022803,4772680,0,1.843,0,47.6439331,-122.1312723
WA,53033022901,1485128,0,0.573,0,47.6366049,-122.1183889
WA,53033022902,3537564,1705284,1.366,0.658,47.6403935,-122.102278
WA,53033023000,3328628,2210426,1.285,0.853,47.6217389,-122.1029997
WA,53033023100,2528130,1839840,0.976,0.71,47.5973601,-122.1103319
WA,53033023201,1589792,0,0.614,0,47.6186062,-122.1375409
WA,53033023202,1470665,0,0.568,0,47.6179632,-122.1270727
WA,53033023300,3589674,248744,1.386,0.096,47.6003452,-122.1289619
WA,53033023401,3741221,0,1.444,0,47.5867511,-122.1467333
WA,53033023403,3318324,1957944,1.281,0.756,47.5805595,-122.1141855
WA,53033023404,1845141,1752952,0.712,0.677,47.566993,-122.0852255
WA,53033023500,2273133,0,0.878,0,47.5913824,-122.1728599
WA,53033023601,4602336,0,1.777,0,47.6104583,-122.171913
WA,53033023603,2028191,0,0.783,0,47.6173977,-122.1508058
WA,53033023604,2939207,0,1.135,0,47.599391,-122.153951
WA,53033023700,7531442,18268,2.908,0.007,47.6327201,-122.1733574
WA,53033023801,3723106,0,1.437,0,47.5957111,-122.1886971
WA,53033023803,563966,0,0.218,0,47.6192542,-122.1978583
WA,53033023804,1221174,0,0.471,0,47.613281,-122.1984643
WA,53033023900,4745879,4126724,1.832,1.593,47.5830772,-122.2002236
WA,53033024000,4684686,242483,1.809,0.094,47.6273756,-122.2042081
WA,53033024100,4475292,1623912,1.728,0.627,47.6444734,-122.2200163
WA,53033024200,3702851,11439485,1.43,4.417,47.634746,-122.240254
WA,53033024300,4142690,8160520,1.6,3.151,47.5901123,-122.245844
WA,53033024400,1688537,591709,0.652,0.228,47.5822829,-122.217867
WA,53033024500,3818558,1896768,1.474,0.732,47.5664296,-122.2170417
WA,53033024601,3967837,2748730,1.532,1.061,47.5484565,-122.2237306
WA,53033024602,2896025,3501223,1.118,1.352,47.530691,-122.2339165
WA,53033024701,2739264,0,1.058,0,47.5614778,-122.1808593
WA,53033024702,6416137,780719,2.477,0.301,47.5396112,-122.1898817
WA,53033024800,3775631,0,1.458,0,47.5743916,-122.1521005
WA,53033024901,3183752,0,1.229,0,47.5633033,-122.1575188
WA,53033024902,2029986,0,0.784,0,47.5653697,-122.1337183
WA,53033024903,4963583,0,1.916,0,47.5508498,-122.1412595
WA,53033025001,3531211,28798,1.363,0.011,47.5379558,-122.1689468
WA,53033025003,6399306,0,2.471,0,47.5567474,-122.1079835
WA,53033025005,7684833,0,2.967,0,47.5306824,-122.1466867
WA,53033025006,22399493,0,8.648,0,47.5269216,-122.0986787
WA,53033025101,2935518,0,1.133,0,47.509392,-122.1549957
WA,53033025102,6232161,0,2.406,0,47.4980982,-122.140725
WA,53033025200,4545406,0,1.755,0,47.5106806,-122.1827454
WA,53033025301,3797094,2035614,1.466,0.786,47.5102693,-122.2031668
WA,53033025302,3993483,2431650,1.542,0.939,47.4920202,-122.2153516
WA,53033025400,2301456,0,0.889,0,47.4945379,-122.1839111
WA,53033025500,1525767,0,0.589,0,47.4970783,-122.1699573
WA,53033025601,2894103,0,1.117,0,47.4827528,-122.1748691
WA,53033025602,5204952,0,2.01,0,47.4777132,-122.1488815
WA,53033025701,3778558,0,1.459,0,47.4716049,-122.1913869
WA,53033025702,2860501,0,1.104,0,47.4638276,-122.1646069
WA,53033025803,1343482,0,0.519,0,47.4503896,-122.178457
WA,53033025804,2358345,0,0.911,0,47.4547647,-122.1691692
WA,53033025805,2392256,35493,0.924,0.014,47.4544039,-122.1939162
WA,53033025806,2936688,150285,1.134,0.058,47.4550034,-122.2107374
WA,53033026001,2730555,0,1.054,0,47.4989838,-122.2361571
WA,53033026002,2767313,1607,1.068,0.001,47.4825107,-122.2239768
WA,53033026100,4299299,9859,1.66,0.004,47.4910723,-122.2500978
WA,53033026200,15261730,507783,5.893,0.196,47.4591441,-122.2435898
WA,53033026300,4832112,393895,1.866,0.152,47.5089352,-122.2891618
WA,53033026400,4775258,292220,1.844,0.113,47.5090918,-122.3112029
WA,53033026500,1993795,1625,0.77,0.001,47.5141751,-122.3382257
WA,53033026600,1160397,0,0.448,0,47.512846,-122.3632681
WA,53033026700,3084838,419292,1.191,0.162,47.4962149,-122.3638882
WA,53033026801,1541376,3031,0.595,0.001,47.5076338,-122.3433587
WA,53033026802,2035728,18135,0.786,0.007,47.497829,-122.3413234
WA,53033027000,1978526,12524,0.764,0.005,47.4976819,-122.3219067
WA,53033027100,1569803,0,0.606,0,47.4920446,-122.2998371
WA,53033027200,3323738,85339,1.283,0.033,47.4867948,-122.2813197
WA,53033027300,3546826,5405,1.369,0.002,47.4805957,-122.298521
WA,53033027400,3325460,0,1.284,0,47.4827326,-122.3236114
WA,53033027500,2229520,0,0.861,0,47.4816357,-122.341172
WA,53033027600,2853268,1287563,1.102,0.497,47.4749473,-122.354653
WA,53033027701,44157316,9776019,17.049,3.775,47.4509608,-122.4764915
WA,53033027702,51484409,23437132,19.878,9.049,47.3954027,-122.4686016
WA,53033027800,2583030,1102762,0.997,0.426,47.4515094,-122.3679231
WA,53033027900,3355577,156045,1.296,0.06,47.4638936,-122.3478454
WA,53033028000,1950999,0,0.753,0,47.466716,-122.3244687
WA,53033028100,1585752,0,0.612,0,47.4687464,-122.2989253
WA,53033028200,2697144,1028,1.041,0,47.4656308,-122.2755633
WA,53033028300,8201009,157873,3.166,0.061,47.4309168,-122.2693876
WA,53033028402,8492417,0,3.279,0,47.4504814,-122.3033032
WA,53033028403,2094668,32665,0.809,0.013,47.4388123,-122.283405
WA,53033028500,3509794,0,1.355,0,47.4454085,-122.3248135
WA,53033028600,6410989,1942949,2.475,0.75,47.4329749,-122.3446892
WA,53033028700,2675323,0,1.033,0,47.4212394,-122.3278018
WA,53033028801,5182692,0,2.001,0,47.4206904,-122.3086544
WA,53033028802,2436529,415839,0.941,0.161,47.4249416,-122.2880021
WA,53033028901,2296352,415813,0.887,0.161,47.4026302,-122.3203514
WA,53033028902,2065173,0,0.797,0,47.399399,-122.3017519
WA,53033029001,2565179,1021627,0.99,0.394,47.3840122,-122.3220799
WA,53033029003,2565863,0,0.991,0,47.3825299,-122.3057624
WA,53033029004,1830329,0,0.707,0,47.3798455,-122.2968941
WA,53033029101,3369036,166509,1.301,0.064,47.3975237,-122.2794706
WA,53033029102,2567134,0,0.991,0,47.379886,-122.2841327
WA,53033029203,2009022,0,0.776,0,47.3862784,-122.2313781
WA,53033029204,4234265,1686,1.635,0.001,47.3955305,-122.2160422
WA,53033029205,1868726,40406,0.722,0.016,47.3878154,-122.2636313
WA,53033029206,17212462,214541,6.646,0.083,47.4144378,-122.2433601
WA,53033029303,3609517,0,1.394,0,47.4368907,-122.2014158
WA,53033029304,4132302,30348,1.595,0.012,47.4385923,-122.169186
WA,53033029305,2897233,2246,1.119,0.001,47.4219144,-122.2114434
WA,53033029306,2372865,182821,0.916,0.071,47.4214221,-122.1801056
WA,53033029307,3808776,61752,1.471,0.024,47.4218407,-122.1594823
WA,53033029403,2407383,385,0.929,0,47.4094368,-122.2002607
WA,53033029405,2492141,0,0.962,0,47.4089183,-122.1759183
WA,53033029406,2616767,92988,1.01,0.036,47.397426,-122.1786798
WA,53033029407,1360512,0,0.525,0,47.3942408,-122.2017733
WA,53033029408,1238189,0,0.478,0,47.3946962,-122.1916681
WA,53033029502,4309767,36463,1.664,0.014,47.3741574,-122.1753447
WA,53033029503,2361402,545,0.912,0,47.3763084,-122.2063943
WA,53033029504,1883409,0,0.727,0,47.3797202,-122.1945496
WA,53033029601,3951035,70156,1.526,0.027,47.3561518,-122.1841491
WA,53033029602,6658549,54260,2.571,0.021,47.338352,-122.1880633
WA,53033029700,11064672,231246,4.272,0.089,47.3647615,-122.2261718
WA,53033029801,7901367,157819,3.051,0.061,47.3605612,-122.2678695
WA,53033029802,6737769,174573,2.601,0.067,47.3445746,-122.2747262
WA,53033029901,3848647,107134,1.486,0.041,47.3240587,-122.282336
WA,53033029902,6301678,0,2.433,0,47.3204223,-122.2617258
WA,53033030003,4604659,963080,1.778,0.372,47.3588458,-122.3152313
WA,53033030004,2140370,0,0.826,0,47.350225,-122.3030953
WA,53033030005,2237120,0,0.864,0,47.3365003,-122.3025473
WA,53033030006,2071658,163997,0.8,0.063,47.3240403,-122.3041394
WA,53033030100,5902911,1920901,2.279,0.742,47.3361138,-122.3469054
WA,53033030201,2807514,64020,1.084,0.025,47.3206275,-122.3485442
WA,53033030202,3266213,0,1.261,0,47.3244001,-122.3231461
WA,53033030304,7371303,14259,2.846,0.006,47.2760561,-122.3313814
WA,53033030305,3819394,999775,1.475,0.386,47.3189889,-122.3888645
WA,53033030306,3705445,630354,1.431,0.243,47.3130416,-122.3996449
WA,53033030308,2154064,0,0.832,0,47.3083168,-122.3520249
WA,53033030309,2194431,27034,0.847,0.01,47.3034954,-122.3372996
WA,53033030310,3205495,0,1.238,0,47.2901057,-122.3495936
WA,53033030311,1900453,3993,0.734,0.002,47.3078811,-122.368573
WA,53033030312,1852905,0,0.715,0,47.2932141,-122.3682009
WA,53033030313,4011901,0,1.549,0,47.3002653,-122.3139549
WA,53033030314,2492082,0,0.962,0,47.3080966,-122.3237353
WA,53033030401,12143305,342435,4.689,0.132,47.2944923,-122.2856128
WA,53033030403,3864080,6562,1.492,0.003,47.2677479,-122.30923
WA,53033030404,5998045,215746,2.316,0.083,47.267424,-122.2759315
WA,53033030501,11347164,43830,4.381,0.017,47.3273852,-122.2353377
WA,53033030503,3233592,71199,1.248,0.027,47.3425912,-122.2130827
WA,53033030504,1524226,42762,0.589,0.017,47.3211155,-122.2135048
WA,53033030600,3354002,77106,1.295,0.03,47.3069144,-122.2074969
WA,53033030700,1563565,0,0.604,0,47.2971636,-122.2215689
WA,53033030801,6930077,33592,2.676,0.013,47.2873666,-122.2352954
WA,53033030802,1372874,0,0.53,0,47.2860456,-122.2137235
WA,53033030901,3179793,0,1.228,0,47.2808274,-122.2529531
WA,53033030902,3896281,46990,1.504,0.018,47.2657557,-122.2444934
WA,53033031000,12186374,233626,4.705,0.09,47.2689535,-122.1862464
WA,53033031100,7334442,125289,2.832,0.048,47.2909147,-122.1894911
WA,53033031202,66840444,1087945,25.807,0.42,47.2520052,-122.0674874
WA,53033031204,36902174,605191,14.248,0.234,47.306388,-122.129911
WA,53033031205,5824391,41393,2.249,0.016,47.3280223,-122.177855
WA,53033031206,3661128,59493,1.414,0.023,47.3135579,-122.1835289
WA,53033031301,32977499,460440,12.733,0.178,47.2046996,-122.0589541
WA,53033031302,10823919,111632,4.179,0.043,47.1859751,-122.0119002
WA,53033031400,6376535,1179,2.462,0,47.206636,-121.9889145
WA,53033031501,161444828,2000421,62.334,0.772,47.32038,-121.8791431
WA,53033031502,1025843811,9158734,396.081,3.536,47.2402889,-121.6344475
WA,53033031601,14669537,418506,5.664,0.162,47.331213,-122.0859477
WA,53033031603,56005508,1525166,21.624,0.589,47.3236554,-121.991822
WA,53033031604,4155317,3229,1.604,0.001,47.3543713,-122.0323107
WA,53033031605,15390889,1564308,5.942,0.604,47.3232517,-122.0465811
WA,53033031703,7140464,642672,2.757,0.248,47.3716888,-122.1484314
WA,53033031704,5745029,12142,2.218,0.005,47.3486004,-122.1450935
WA,53033031705,5049496,4701,1.95,0.002,47.3823314,-122.1152699
WA,53033031706,4168149,7815,1.609,0.003,47.364007,-122.1167425
WA,53033031800,24903607,3270268,9.615,1.263,47.4085335,-122.1178188
WA,53033031903,11736797,0,4.532,0,47.4821782,-122.110871
WA,53033031904,18942608,168049,7.314,0.065,47.4643625,-122.0637746
WA,53033031906,10810185,532182,4.174,0.205,47.4362438,-122.0943078
WA,53033031907,5531333,0,2.136,0,47.4532903,-122.130477
WA,53033031908,1827094,0,0.705,0,47.4471071,-122.1427639
WA,53033031909,1916059,0,0.74,0,47.4378388,-122.1434772
WA,53033032002,27600238,180645,10.657,0.07,47.4251944,-122.0520304
WA,53033032003,122146108,304929,47.161,0.118,47.4409399,-121.9259862
WA,53033032005,6296644,123230,2.431,0.048,47.3732236,-122.084836
WA,53033032006,7614213,122943,2.94,0.047,47.3499202,-122.0803474
WA,53033032007,11493403,145695,4.438,0.056,47.3907811,-122.067078
WA,53033032008,2292759,157996,0.885,0.061,47.364506,-122.0492466
WA,53033032010,4837911,0,1.868,0,47.3780303,-122.0233193
WA,53033032011,3349737,280902,1.293,0.108,47.3671108,-122.030164
WA,53033032102,79057909,84390,30.524,0.033,47.4851507,-121.9657839
WA,53033032103,4007614,0,1.547,0,47.5388094,-122.0482836
WA,53033032104,22475754,0,8.678,0,47.5051213,-122.0531547
WA,53033032203,10073200,5098094,3.889,1.968,47.5954515,-122.0694737
WA,53033032207,4627639,1328820,1.787,0.513,47.5834873,-122.0602972
WA,53033032208,10911854,975442,4.213,0.377,47.5605812,-122.0461488
WA,53033032210,41785785,17076,16.134,0.007,47.5511781,-121.9640487
WA,53033032211,2975615,0,1.149,0,47.5798198,-122.0193628
WA,53033032212,3372135,42596,1.302,0.016,47.569504,-122.0082855
WA,53033032213,4137374,286842,1.597,0.111,47.586805,-121.9887226
WA,53033032214,6683460,44579,2.58,0.017,47.6028805,-122.0215
WA,53033032215,16009904,10175,6.181,0.004,47.6062193,-121.9865085
WA,53033032307,11753127,234335,4.538,0.09,47.7580051,-122.0907595
WA,53033032309,6164093,0,2.38,0,47.6856238,-122.1338163
WA,53033032311,23584832,92770,9.106,0.036,47.7515039,-122.0387481
WA,53033032313,13023123,151118,5.028,0.058,47.6705092,-122.089013
WA,53033032315,44497086,1359065,17.18,0.525,47.6759251,-121.9890964
WA,53033032316,6230965,2821009,2.406,1.089,47.6392206,-122.0712475
WA,53033032317,4393971,0,1.697,0,47.6276169,-122.0479843
WA,53033032318,7326175,28260,2.829,0.011,47.6364848,-122.0365282
WA,53033032319,6833878,0,2.639,0,47.7596618,-122.1475811
WA,53033032320,9614160,40422,3.712,0.016,47.7564769,-122.1244452
WA,53033032321,12662428,0,4.889,0,47.7179133,-122.1263093
WA,53033032322,4625049,0,1.786,0,47.726004,-122.0978452
WA,53033032323,3291832,0,1.271,0,47.6986018,-122.1117667
WA,53033032324,2048589,0,0.791,0,47.6855267,-122.1199841
WA,53033032325,2212935,0,0.854,0,47.6864819,-122.1049565
WA,53033032326,10460421,0,4.039,0,47.700761,-122.0785848
WA,53033032327,16120164,114301,6.224,0.044,47.7100617,-122.0434083
WA,53033032328,8504237,0,3.284,0,47.6641638,-122.0461286
WA,53033032329,9669025,0,3.733,0,47.6836611,-122.0297142
WA,53033032401,56075453,1081013,21.651,0.417,47.7463169,-121.947874
WA,53033032402,25135990,635210,9.705,0.245,47.7050513,-121.9486574
WA,53033032500,214233884,3913522,82.716,1.511,47.7019699,-121.8306143
WA,53033032601,61320368,1099846,23.676,0.425,47.5815307,-121.8699449
WA,53033032602,30193714,644315,11.658,0.249,47.5350747,-121.8783343
WA,53033032702,510723379,12499164,197.191,4.826,47.4631766,-121.4990586
WA,53033032703,10276658,181210,3.968,0.07,47.5144259,-121.8179472
WA,53033032704,17087220,547457,6.597,0.211,47.494074,-121.771674
WA,53033032800,1390392370,27396302,536.834,10.578,47.6530738,-121.4312774
WA,53033990100,0,240227542,0,92.752,47.5114467,-122.4154275
WA,53035080101,2222364,314413,0.858,0.121,47.5971819,-122.6482136
WA,53035080102,2352104,303779,0.908,0.117,47.5919702,-122.6378825
WA,53035080200,2488271,0,0.961,0,47.5975999,-122.6212773
WA,53035080300,1665513,210831,0.643,0.081,47.5830335,-122.6219546
WA,53035080400,2834069,3864793,1.094,1.492,47.5858665,-122.6024334
WA,53035080500,1047524,1501692,0.404,0.58,47.5663845,-122.6236057
WA,53035080600,2338312,881242,0.903,0.34,47.5794687,-122.6494564
WA,53035080700,3813823,2761743,1.473,1.066,47.591731,-122.67488
WA,53035080800,1079560,593233,0.417,0.229,47.5874575,-122.6914367
WA,53035080900,13703378,932762,5.291,0.36,47.5545906,-122.6956931
WA,53035081000,3143655,1232843,1.214,0.476,47.5537558,-122.6691376
WA,53035081100,1496008,0,0.578,0,47.5649675,-122.6575808
WA,53035081200,866673,0,0.335,0,47.5672155,-122.6427904
WA,53035081400,1700695,1744971,0.657,0.674,47.5608248,-122.6305585
WA,53035090101,46128025,11503683,17.81,4.442,47.8586518,-122.5704821
WA,53035090102,48670692,8268251,18.792,3.192,47.8201614,-122.5111756
WA,53035090201,16525608,1938781,6.381,0.749,47.7826635,-122.6720419
WA,53035090202,52223443,6279604,20.164,2.425,47.8017003,-122.611808
WA,53035090300,28765393,2962517,11.106,1.144,47.7245503,-122.7160114
WA,53035090400,22885548,620382,8.836,0.24,47.7155912,-122.6722681
WA,53035090501,5791508,2322943,2.236,0.897,47.742662,-122.6453605
WA,53035090502,7035969,0,2.717,0,47.7402073,-122.6267559
WA,53035090700,16564017,5741681,6.395,2.217,47.6852765,-122.5277148
WA,53035090800,18696125,8958856,7.219,3.459,47.6692046,-122.5598851
WA,53035090900,7642976,2848646,2.951,1.1,47.6333101,-122.5117509
WA,53035091000,28617811,11514111,11.049,4.446,47.6133852,-122.543901
WA,53035091100,19894613,9863454,7.681,3.808,47.6756645,-122.6317547
WA,53035091201,5792121,964321,2.236,0.372,47.6484942,-122.7008884
WA,53035091203,6114906,119224,2.361,0.046,47.6706236,-122.6645449
WA,53035091204,3575682,1352254,1.381,0.522,47.6476102,-122.6745265
WA,53035091301,35051848,4542751,13.534,1.754,47.6152125,-122.8198809
WA,53035091302,34238842,3261225,13.22,1.259,47.6522391,-122.7423623
WA,53035091400,8212944,4790925,3.171,1.85,47.6019181,-122.689175
WA,53035091500,5085439,3345314,1.963,1.292,47.6289311,-122.669034
WA,53035091600,5122361,8927,1.978,0.003,47.6396874,-122.6496358
WA,53035091700,7387770,2791564,2.852,1.078,47.642577,-122.6193665
WA,53035091800,6609695,1983503,2.552,0.766,47.6083906,-122.6021165
WA,53035091900,3957534,2248976,1.528,0.868,47.6136699,-122.6522303
WA,53035092000,190057301,11020971,73.382,4.255,47.5635284,-122.8504366
WA,53035092100,69534157,2432264,26.847,0.939,47.4933032,-122.721945
WA,53035092200,5518652,2437271,2.131,0.941,47.5289923,-122.6484447
WA,53035092300,7443781,0,2.874,0,47.5189436,-122.625002
WA,53035092400,6106261,0,2.358,0,47.5212725,-122.5964115
WA,53035092500,12153465,4412188,4.692,1.704,47.5538649,-122.5931152
WA,53035092600,12013863,5376444,4.639,2.076,47.5564833,-122.5491213
WA,53035092701,24488805,1038346,9.455,0.401,47.4903542,-122.5751327
WA,53035092704,17955506,7401169,6.933,2.858,47.5064576,-122.5168074
WA,53035092801,11707855,228389,4.52,0.088,47.4951928,-122.6135979
WA,53035092802,26483048,1885813,10.225,0.728,47.4534918,-122.5753279
WA,53035092803,18026699,716205,6.96,0.277,47.4150138,-122.5864467
WA,53035092901,71125275,577691,27.462,0.223,47.4303863,-122.7206306
WA,53035092902,27583736,496079,10.65,0.192,47.4341433,-122.6417881
WA,53035940000,13611391,3265087,5.255,1.261,47.7552727,-122.5114837
WA,53035940100,28153502,5373793,10.87,2.075,47.7321188,-122.5802904
WA,53035990100,0,282953919,0,109.249,47.520236,-123.038404
WA,53037975100,1766880385,52868515,682.196,20.413,47.3623847,-121.0393849
WA,53037975200,1539574724,2564322,594.433,0.99,47.044086,-120.9164707
WA,53037975300,1536290237,12882808,593.165,4.974,47.136491,-120.326724
WA,53037975401,6369833,0,2.459,0,47.008078,-120.5198838
WA,53037975402,14185847,93363,5.477,0.036,46.981379,-120.5169294
WA,53037975500,16152103,209851,6.236,0.081,47.0198463,-120.5839142
WA,53037975600,8103792,323930,3.129,0.125,46.9830278,-120.5539698
WA,53037975700,1062420033,23493216,410.203,9.071,46.8620898,-120.2290825
WA,53039950100,3308916420,53812881,1277.58,20.777,45.9059271,-120.5528578
WA,53039950200,906391775,23337730,349.96,9.011,45.7833556,-121.1252466
WA,53039950300,632207826,7780009,244.097,3.004,45.8749299,-121.4786823
WA,53041970100,450804105,710745,174.056,0.274,46.6810055,-123.1792206
WA,53041970200,34098512,1352032,13.166,0.522,46.6941176,-123.0044156
WA,53041970300,14937776,318234,5.768,0.123,46.7490865,-123.0037407
WA,53041970400,35905644,220714,13.863,0.085,46.7385084,-122.9357535
WA,53041970500,2348782,183444,0.907,0.071,46.7295626,-122.9653186
WA,53041970600,1168647,80511,0.451,0.031,46.717403,-122.9679788
WA,53041970700,12839982,0,4.958,0,46.7044996,-122.9284675
WA,53041970800,37795445,50340,14.593,0.019,46.6688813,-122.9267597
WA,53041970900,1865225,2821,0.72,0.001,46.6545114,-122.9680228
WA,53041971000,9669921,271657,3.734,0.105,46.6376786,-122.9480751
WA,53041971100,352343918,1044621,136.041,0.403,46.6597225,-122.7848072
WA,53041971200,142674532,2424163,55.087,0.936,46.5126651,-122.7287697
WA,53041971300,106700718,0,41.197,0,46.5334909,-122.8783078
WA,53041971400,54790193,388985,21.155,0.15,46.6131369,-122.9633237
WA,53041971500,707082363,1740415,273.006,0.672,46.5109989,-123.1649688
WA,53041971600,182691300,913646,70.538,0.353,46.4313125,-122.9917074
WA,53041971700,667802676,28368369,257.84,10.953,46.4600455,-122.5150257
WA,53041971800,1119140144,6728541,432.102,2.598,46.6702665,-122.289677
WA,53041971900,540038484,28047253,208.51,10.829,46.5148965,-122.1671403
WA,53041972000,1748452634,14107639,675.081,5.447,46.498365,-121.6782267
WA,53043960100,4942243,0,1.908,0,47.6505945,-118.1579558
WA,53043960200,1409927227,21819648,544.376,8.425,47.7143308,-118.1100198
WA,53043960300,1910302792,40636371,737.572,15.69,47.7226741,-118.6888798
WA,53043960400,2659086690,12972226,1026.679,5.009,47.397694,-118.3662834
WA,53045940000,21255690,570434,8.207,0.22,47.3333185,-123.1575681
WA,53045960100,923633971,18549959,356.617,7.162,47.4613839,-123.3128167
WA,53045960200,588537111,47023619,227.235,18.156,47.280939,-123.2804675
WA,53045960300,228293628,44756629,88.145,17.281,47.4443345,-122.9860811
WA,53045960400,119819650,22351159,46.263,8.63,47.393598,-122.8491775
WA,53045960500,124909910,19020345,48.228,7.344,47.3193056,-123.0688304
WA,53045960600,50205028,702399,19.384,0.271,47.2402194,-123.1521196
